source_wallet,txn_count,No_Days_Active,initial_funding,Last_txn_out,current_balance,first_transaction_date,last_trasaction_date
0x9be7d88cfd6e4b519cd9720db6de6e6f2c1ca77e,2,1,20.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.3932325578859587,2022-12-22,2022-12-22
0x9d8ac3c0e91b23fd58cbc4e66fd1042dc747d6f4,3,1,24.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.0649641276298687,2022-12-22,2022-12-22
0x1a971436c82b6492c19992cdb7486138fcfbe3e3,1,1,2.24,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,6.17898815,2022-12-19,2022-12-19
0x6d4223b3d03fb2d859cff7888c1a1efef17c373c,3,3,1.2,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.1236612538147436,2022-02-03,2022-12-23
0x00d116e7212cc575b3f4903a29190bbbbc52f322,1,1,5.48,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0270167297837536,2022-12-16,2022-12-16
0xbb643fd4b8ef6b2df5d9ff3fba1b7b9d6a190748,3,1,57.842,0x04370ae51a774c2a121df2ea48b6a24cdfd06cd7,0.000150135173286,2022-12-28,2022-12-28
0x624f68ce95d31a08ce343f5b2e331be9d7a734a7,1,1,19.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.8523846670301621,2023-01-01,2023-01-01
0xfb6a736f118942de00cb7cf9a4aea1948719bdd8,2,1,15.49,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.482944319699176,2022-12-17,2022-12-17
0x73b9f5d955ccae533bfe30b15db83d31362dc4d1,1,1,5.88,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0122172285522046,2022-12-14,2022-12-14
0x16862662b5a97e696f76fd05b64c5bf00db6320e,3,2,47.9,0x5b64ad9e1878007d97f68156a69928855faf49de,0.3591104461090255,2022-12-16,2023-01-21
0x95afe39b111176629ba6ee5f2c1c86ef973226fc,1,1,5.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.2254185465954265,2022-12-31,2022-12-31
0x9cd6427b37071b26139f15e308f1616b7d114b28,2,2,6.0,0xc9930c8e4055bd5f4619dc345d142e7b814ff655,0.000924059895066,2022-12-29,2023-01-22
0x4f621f90483a490cff1343ff59e548d9eeec0a51,3,1,72.827,0xa397e05f56f92c26ac283f9be51f3bdecf23ffcd,8.823338361787892,2022-12-20,2022-12-20
0x6630d18de043efa99457550a5b38c2f42dc75168,2,1,3.01,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0073837492322607,2022-12-27,2022-12-27
0xd2033db9c5370ac76abd80823b5c5adc097e2fbf,84,24,71.40216642,0xd12be04b80b182e65f5a2147a2d96b4a4cb3c6e1,6.089866491076203,2022-01-04,2022-12-27
0xd8bb151e34798fb738045ab39694bed66bc568d6,2,1,1.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.982879594033835,2022-12-14,2022-12-14
0x9eb47a8c7d1fc465739597e6ac46b2e86d736d76,2,2,46.9093,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,32.90799290205902,2022-12-16,2022-12-19
0x1ffbe197c98c9736aecb88a1f8e5a5e34235d497,2,1,11.4,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,4.394673326839384,2022-12-31,2022-12-31
0xf4402a7faa564dd5ad221d20135e0cf4f239114a,2,1,6.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.1942847203914734,2022-12-30,2022-12-30
0xb70195e3287f8aa0efd879d37fbb7341031152f5,4,2,70.919,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.4947573706053704,2022-03-30,2022-12-16
0xe7ccdcea665c9a41ca5c65396459da681be16d29,1,1,0.49,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0025579042361688,2023-01-01,2023-01-01
0x9a7e9d330c85fbc5c954264cd5fe1079f37e3c67,2,1,12.5,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.2965356525048062,2022-12-20,2022-12-20
0x215dc1eba42e29d38d6ed64bf078fe4acb0f179a,5,3,0.02874,0xc338bbae17eccab57e5e24b559a85470ff45076d,6.362145639148581,2021-06-20,2022-12-23
0x92a848b0a1e5a92a8abe5345ec21ef87d86797ac,1,1,20.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,8.587825624480008,2022-12-19,2022-12-19
0x1fc310f45b5b22a8e95a8f0e1fcff9d3c825edc6,1604,32,0.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,199.5674091597595,2021-11-01,2022-12-22
0x21ce0dd6c4173a626c8e30c2dc4d132d5137d4db,2,1,10.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,4.997785017392723,2022-12-20,2022-12-20
0x95b0cb330519db2bcaf74b90c1bde3d62f673718,1,1,32.5,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,22.194808142676195,2022-12-27,2022-12-27
0x24ad730b6f694879165418f96886accfa737b7ff,2,1,30.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,3.9610003568935417,2022-12-20,2022-12-20
0xb55669908e6ec476c18ca83d3753ad1713fd4a03,2,1,2.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.6954481144527274,2022-12-20,2022-12-20
0x475060616fd5b39a1a2ee5ef07e0c163b3f0df7d,1,1,0.3,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,5.637772302712637,2022-12-26,2022-12-26
0x7b6dc894e2dd7bd0c433a5894fa7baab0ebcb572,1,1,23.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.8798485275243837,2022-12-30,2022-12-30
0x89ca68787ec401cb2091a3122bec70530b93d3b5,21,3,10.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,7.556856394163285,2022-10-23,2022-12-21
0x034ca94f65cdf33acff6e0976bb1ad4484c1f629,2,1,0.11,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.005149245,2022-12-15,2022-12-15
0x2975e77ff2954f27e0b18403ccf02c528053ae4c,6,3,0.00032,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.5790973028244106,2021-05-12,2022-12-18
0xa88082b0745750a1471c7f8202f7bcb53e6e5061,7,3,3.80554119043555,0x2b5c39d31a586a2ee589860f1671bf9e2d793408,1.896003131704588,2022-05-01,2023-01-02
0xc3421f181cb15a22033a90bdfa9b5f2718762602,2,1,2.2,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.1736670248772862,2023-01-01,2023-01-01
0xd2a3c6980c222707f82e8089ed66ac317f79a470,1,1,5.2,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.1184077676396148,2022-12-29,2022-12-29
0x1daad006facacff2e36fd062ee062aa89e1c127a,2,1,15.706,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,7.666750033926866,2022-12-30,2022-12-30
0xe1bebddc385206d0de5dd8786cfc57639cf2dca9,2,1,9.3569312,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.3546663871565573,2022-12-20,2022-12-20
0x81b0ed48fc524c8ef4ca28830d1cbba26e72f218,3,1,60.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.4677253273648783,2022-12-18,2022-12-18
0x1315dac8a414e0d7dff3212e128e580eb11b93a9,2,1,12.0,0xc30141b657f4216252dc59af2e7cdb9d8792e1b0,0.2325695140806118,2022-12-20,2022-12-20
0x7bebed59df3e04a4fbea0e59c7c8979be4d45257,2,1,9.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,9.267145962618471,2022-12-20,2022-12-20
0x5fe9c1dc216eb6f92e2a6f6c8f8138013ebc5755,503,16,0.0,0x43c47b76d24ad1f73f5ab12442a016397a5ae9f6,65.17384804234692,2022-01-31,2022-12-26
0x33cb1de40587f1d702136f4979630e81442124f5,1,1,18.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,3.925385128376953,2022-12-26,2022-12-26
0xa6ff335e81b7972ec98a24a234d1bb74875c900f,3,1,10.25413,0xf77a607e691205aca1b0010fa9a450b9198a4c0e,1.5829618491147273,2022-12-27,2022-12-27
0xb9ed52d10ee3e2918cb7aa525449c732fa5108f6,1,1,40.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,9.919374129188164,2023-01-01,2023-01-01
0xe73f869db981a87f890af869e4eeafb2082dc913,2,1,25.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.5376556768055137,2022-12-19,2022-12-19
0x71053aea05d07eae0371590933ee9e1f0fd23783,1,1,12.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,14.430829335992104,2022-12-21,2022-12-21
0xab68bad1db2655b7f0d18c3ce80e06bb1ee4f83c,2,1,9.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,8.850993311910296,2022-12-20,2022-12-20
0x3ca68bcbb442606e372084d95cf6ebf787d33ca1,4,1,26.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.9954030568714618,2022-12-12,2022-12-12
0xa3850b47183e78195d19e082cc07eda3370e575f,2,1,29.97670079,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,4.965474231032672,2022-12-19,2022-12-19
0x73f498aeaf2feeaeeef4b917ba225394313ef6ec,1,1,54.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,4.662971561847342,2022-12-21,2022-12-21
0x81dd03c5a6d00a923e7718abd639e844df0bbfe4,2,1,0.11,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.005149245,2022-12-15,2022-12-15
0x94cdefd4e6e4476a615082f645e74409004b31b3,3,1,1.0,0xaae35d6b490a6fd91cd43cecbe2cc373abbea577,0.0,2022-12-31,2022-12-31
0x1a7e24e98463b0441d0d70af3e2eab9cbab891e6,14,3,30.0,0xc852f984ca3310afc596adeb17efcb0542646920,27.429841407238857,2022-02-20,2023-01-06
0x95cb32be2265a0522c283d004632eb613537f49c,17,3,9.0,0x168a6136fd4f60699b64fb9f8a2f8ed95b279954,3.943920140930059,2022-02-17,2022-12-30
0x788df232f95cf02a687ad6343556753b409c9923,2,1,11.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.9663385897287512,2022-12-30,2022-12-30
0x7c234f21e38905009f7af5a54ec95eaba426a755,1,1,60.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,4.573742064483081,2022-12-21,2022-12-21
0xe98d3a0e12471bd9014b017a7100f2b966626d1f,2,2,11.74378,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,10.315771957885769,2022-12-19,2022-12-20
0xa50b2ac8d26e4ad1e976a5e73eba8a2600b3b32c,2,1,63.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,52.99240359495051,2022-12-22,2022-12-22
0xab366afd3e46e2092c065c8b3121c769c995282b,1,1,15.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,3.06954367532589,2022-12-31,2022-12-31
0x544848a45e6d322e07ff5823d2ff1cda7575d3bc,4,2,52.847,0x03f2fd70ea65cd2ad88d56c55be0dfba6f1bb422,0.001515710857164,2022-12-20,2023-01-14
0xe04a9418cffe0f43fd42527bd3cfc05593eac052,25,7,5.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.7385495286936289,2021-04-27,2023-01-01
0xc474a9a00e56c3bf947c71edd1515dad5706d3d5,3,1,10.3,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.5517180666088388,2023-01-01,2023-01-01
0x46c485f667b8d4146d921609da753cf67e2d1b72,17,4,0.0,0xcf6ce5fd6bf28bb1aeac88a55251f6c840059de5,5.892451120842084,2022-12-19,2022-12-27
0xb992099e10d72c6c309f3b75c9128c2dc684941e,2,1,10.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.8995532701067056,2023-01-01,2023-01-01
0x9af7f4abfef9eb9d1b3a8ddc0a34752baca8f866,10,3,28.961,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,8.940169092465599,2022-06-06,2022-12-19
0x24695e871abef73e9c5eeeb674a681ec40c074b8,3,2,3.986,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.983023574052593,2021-10-22,2022-12-21
0xe2ccaa82a3dacfc2ac30eb43c3f5368035d8083a,1,1,33.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.7542293008485392,2022-12-26,2022-12-26
0x615524560e1018b899b28b4b48ff33d0b3a4c957,2,1,5.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.8965285263792628,2022-12-30,2022-12-30
0x053d866d677e740842d8fe9f8e23c18b31b59ba5,5,2,134.765,0x43c47b76d24ad1f73f5ab12442a016397a5ae9f6,9.728256248388536,2022-12-18,2022-12-25
0xeebd49bb230ad78038d9ca4e3491fc08bd51f2c1,2,1,11.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.9902138127279858,2022-12-29,2022-12-29
0x6f0d6d3c22c5d2846e2ba4ccfc72e7b1a9922eec,2,1,24.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,15.289581530977442,2022-12-20,2022-12-20
0x08f2fb7f420b9b47a696355e18f8084fc0a66436,2,1,14.99,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.1816425031703215,2022-12-17,2022-12-17
0x7238a30afe2860855126345009468d6801ae817d,1,1,2.3,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,5.4921674,2022-12-19,2022-12-19
0xd57050ce7e64bcd7144797b11eb569ddcb9c4533,4,1,45.82153684278386,0xd98e50f907557b0335e103e1c1c8cdb68cedbc40,0.000145732988625,2022-12-21,2022-12-21
0x7743526ba3ae2798fa34f9957b0727e42966a209,52,16,12.977,0x2a7813412b8da8d18ce56fe763b9eb264d8e28a8,0.1623064880676616,2021-12-25,2023-01-17
0xd1259232b40088d26b1d2099f597955e563554e4,4,3,5.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,3.973838303144608,2022-02-07,2023-01-01
0xb765293e66830896c0f31cb493bc722532257c62,3,1,0.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,3.115881169296247,2022-12-27,2022-12-27
0xfa35c91ab2fb3cb65715109d5ed45982816191c7,2,1,29.30212753,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,4.749397092091348,2022-12-20,2022-12-20
0x5ab578b0a586af9e737ca545c1a37d0f05e8954c,3,1,0.3,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.2916941910798072,2022-12-31,2022-12-31
0x8d46e0c5514161465a1b3b796c4e1ca186581b98,3,1,47.852,0x18569a57bfa12df894cc26c0a3896ddc472fb13b,0.0,2022-12-19,2022-12-19
0x0949c8d6aa7ad809ea08216f327ecf8a3c6b6518,38,6,1.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.9320576880978582,2021-11-19,2022-12-21
0x09f213953d92f865b949b3e39b9dcfae687d4966,48,9,32.214,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,32.74774276691238,2021-10-23,2022-12-15
0xf1f72804a83c042abf370637901f1c3f0cde7a88,3,1,10.269346,0x4aa92cf627f516829dc725f63e1e0d229a353bdf,0.6050151387987203,2022-12-27,2022-12-27
0xb27ce97c31dff60e605f3325d1fd0d9d344abe11,5,4,0.08,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.5405191434593216,2022-03-04,2023-01-01
0xe7e293f2a229491cc2fa98e016613d2dd95d1a60,2,1,20.76363572,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.7611118919369285,2022-12-20,2022-12-20
0x3d88e70800d4bbd33dfcfdf4cbcf254b12fd8f1d,3,1,9.9,0x31f63a33141ffee63d4b26755430a390acdd8a4d,0.7864360883945705,2022-12-30,2022-12-30
0xc8f32fb8bf732f52aa9da09ba56be653df4975eb,2,1,4.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.993101657144866,2022-12-30,2022-12-30
0xbdcea13d3389a0e58e53a3b31d5f69a1db268557,2,2,4.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0776744336747679,2022-12-18,2022-12-21
0x5995791bdbf112f0527f47ff25e5aaa4f1b45a4e,45,6,10.0,0xe0c38b2a8d09aad53f1c67734b9a95e43d5981c0,1.0000586678119538,2022-12-19,2023-01-23
0x46b4f9f21e7cdec1cc14e7d40b12abd9b0904f7f,1,1,3.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,6.73659926757277,2022-12-26,2022-12-26
0xbd94a9178057c6f1810d0853bb6fec66a4d14c88,4,3,40.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,38.95541275636823,2022-12-14,2023-01-01
0x8058d45b50350825237616eaacce07f8de036bec,2,1,6.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.8494338536471049,2022-12-20,2022-12-20
0x50b6fbe92b6aa172808f6888b232ec7ab84468a2,1,1,18.4,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.893368525270455,2022-12-31,2022-12-31
0x63bbcbd285362ed01dc37c34597ce17836493356,4,4,21.99,0xcf6ce5fd6bf28bb1aeac88a55251f6c840059de5,10.299059257676708,2022-04-30,2022-12-21
0xfbf33e8c2fc843b6f8aaa30aeceef9cf86e1032d,2,1,12.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,7.944933149099682,2022-12-20,2022-12-20
0x4ed5467590eab045ed0623ab764c1672d051c664,5,2,10.0,0xc30141b657f4216252dc59af2e7cdb9d8792e1b0,9.965807943508024,2022-12-27,2022-12-29
0x41e78b4a694fc2a16f90289c3352eebd5d7b30fe,75,13,0.99,0x43c47b76d24ad1f73f5ab12442a016397a5ae9f6,1.033516320958606,2022-01-05,2022-12-24
0x12ed17d0061c89362a1fd0ba9aa960d68b97bd79,6,3,3.0,0x6352a56caadc4f1e25cd6c75970fa768a3304e64,35.42070369872854,2022-12-21,2023-01-11
0x7bf20a38197d45d3b702a599de7a025db7610144,44,10,1.0,0x0a34ea83d8b41fb0c0d11c804edaeb13b7c38ad1,0.2468837778818633,2022-10-28,2022-12-15
0xf9c4ce37110b1be6b31bbb91bd20f8253268b084,5,1,0.069,0x1ccca1ce62c62f7be95d4a67722a8fdbed6eecb4,0.0631264112079408,2022-12-21,2022-12-21
0x5897eabd827d38a5a8042051b9210bf6802e89d6,1382,26,0.0,0x8313f3551c4d3984ffbadfb42f780d0c8763ce94,5.388396751155128,2022-10-10,2023-01-20
0x9c95aa508ddc6c2fc22984fd0211da8be5d7939e,2,1,2.05,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0259220685168811,2022-12-20,2022-12-20
0xf3e4d991a20043b6bd025058cf4d96fd7501070b,209,27,0.0,0x168a6136fd4f60699b64fb9f8a2f8ed95b279954,2.994932278217997,2021-05-02,2022-12-29
0xd4c49512b2ffe9611e70d864e4380d0c7a130f2f,2,1,2.2,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.1868636924845875,2022-12-20,2022-12-20
0xdbdc4f5dcc1e759c3c9ddf163fe805c27069f2ea,2,1,23.38,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,3.376765522784224,2022-12-20,2022-12-20
0xba7f07eb6f8f2f1c367182e0b1f8222637a41251,7,4,285.9,0x168a6136fd4f60699b64fb9f8a2f8ed95b279954,0.0507165010440303,2022-12-18,2023-01-11
0x8f25b185361aba7c30d23ccbcdecc912edabc2cf,3,1,261.8788776545705,0xc56d92a168233b68e9184f777b73b2698feb63c2,0.000396714904866,2022-12-23,2022-12-23
0xb1fcb3a762e74549201ed9f607665ee3c7bbd26f,1,1,3.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.88227615670382,2022-12-27,2022-12-27
0xbea6cd217b2278b6bf762398adf958e6af120bf2,1,1,4.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.3224355204999192,2022-12-15,2022-12-15
0x8033f4117574bbe322c920d151dd9af4a80bcb11,3,1,0.0436587196977646,0xc3066f0877e17c836c5ef130d80bfc80c56cb4a1,0.0,2022-12-31,2022-12-31
0x9b5b11a1d06f5dcd221c98642d5aad7375dcca33,841,29,0.1,0x1a05eb736873485655f29a37def8a0aa87f5a447,554.508964675833,2022-12-04,2023-01-23
0x0a3d9d1743833bc28b3facfb4b00ec259a7b5fff,2,1,49.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,10.955069346515316,2022-12-16,2022-12-16
0x00ab97c782c661fb3d08c96dce06176938101211,4451,14,0.0,0x4b69a8913a90cab949218095717bafccef6c39fc,6.634219440317574,2022-12-29,2023-01-23
0x82b30633423f0b6dcec293c0072d8a680289270b,91,25,57.21492295,0x31f63a33141ffee63d4b26755430a390acdd8a4d,391.1703438717173,2021-12-03,2022-12-23
0x8318ad0b3fb2da6b94f4e0f67d9c1c9535922419,24,9,4.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.4695514253199274,2021-11-01,2022-12-29
0xfe328d367473af71119cd09da21e11a0fad9c86f,2,1,5.256,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0261707622536395,2022-12-31,2022-12-31
0x895470b46cc26d09101ecc8bd2f82011f813fa14,2,1,5.7,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.1955011935784781,2022-12-27,2022-12-27
0x925bc32728722bc592d0df270c6dc7710394f18c,3,2,3.0,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,13.70173229133562,2022-12-25,2022-12-26
0xd38959a2abce41b0efa3d904d30c392ff8150e2d,3,1,9.9,0x9bcd3f80b351f1bcb9dfc80a6f05339dcff05d48,0.0114493024741978,2022-12-28,2022-12-28
0xec17faa8f8bf4f43a62f7ba2b89f162973f07d66,14,5,5.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,18.381314950263032,2022-07-20,2022-12-15
0x2b80ff601d9b41fd51c3e57523a806e55999f7d1,2,2,0.25,0x254d06f33bdc5b8ee05b2ea472107e300226659a,0.7156769341391455,2022-12-23,2022-12-25
0xf7c2ff7171ab7a8467ac301684150d305bc63190,2,1,58.413734,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,5.9033278252266985,2022-12-21,2022-12-21
0x29173d2ca61813d90b49a1e715ba59ee49377114,719,14,2100.0,0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,84.11607593509646,2022-11-28,2023-01-23
0x95045076fc93a14a4e9b576599479cb4f58a1b11,1052,9,0.0,0x73b05b23fe1ee2a9b4936b3f4bf4c104e08b2824,62.46413450350556,2022-11-03,2023-01-14
0x10f04ea206ec0a82a268d4489365bbd02f6ab41c,8,6,2.5,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1929.9893553477093,2022-01-23,2022-12-16
0x86338bb91bf39a95fc1a23834941dafd53b8cd06,8,2,4.0,0x43c47b76d24ad1f73f5ab12442a016397a5ae9f6,6.099776263856233,2022-12-18,2023-01-16
0x0a0c02258b29c7d1c019b8a3c5cbdeec89a930df,6,3,4.69646272,0x9f730576f4c507a64249ca41257558678a5b289d,1.195137588391013,2022-02-16,2023-01-01
0x12a3f6cade82bf9175f5bb4073462d5da40832db,74,8,3.6050922647902,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0295329100359691,2021-10-10,2022-12-19
0xc6789158f1104162e088b0b5ccb654a27be376be,2,2,10.4,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,9.68736434093033,2022-12-15,2022-12-16
0x866b2ec3fb8f35f7e4829bc0f77b4b5e8fe4048d,171,22,0.0,0x8ff9efb99d522fac6a21363b7ca54d25477637f6,2084.495929033339,2022-11-11,2023-01-23
0xbb8e5f7c9491f38fd5726c81430c851f53b0fee9,2,1,11.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,2.19771808832675,2022-12-28,2022-12-28
0x5edf346d639ba119316a032ead04ace700ceb7ec,2,2,7.7,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,2.687296767942862,2021-09-05,2023-01-01
0xb38180dcf2cb3180fe99138864d4623ba058daa1,2,1,1.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0023340002795583,2022-12-16,2022-12-16
0x1b8df40d59085e08f82dc8816ef3b280b7b5534f,6,2,0.0,0x2f05e799c61b600c65238a9df060caba63db8e78,1.850257637669204,2022-12-22,2023-01-03
0x4c308749d64064e488c8681063e9e65285e27d0f,2,1,12.85,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.8411735284595755,2022-12-31,2022-12-31
0xe98f7417c6143672be764401b8989cb81374bc98,4,2,10.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,6.793854630316492,2022-12-24,2022-12-26
0x98134634f08b39eda1f4e7ccb958c386aea70114,2,1,27.649472,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,3.504696883699444,2023-01-01,2023-01-01
0xe7e5c18aa987d8c8a55e610ff39f3fa48d48dd15,1,1,150.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,114.9041785263873,2022-12-20,2022-12-20
0x7463c43ca777901833b9a2ea0f3b68134b547450,8,3,1.305354141654296,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.3355548368262952,2022-02-15,2022-12-21
0x2f9cd09de5ced8d93c83e09362e6ea61a6c765c4,1,1,40.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.8582485486715927,2022-12-30,2022-12-30
0xb910e4d93b9d00067a19bbc85ac078d33b4172a8,2,1,15.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.3913031972561657,2023-01-01,2023-01-01
0xaab4670ed9ddaca6008cd47a8b9f378f7d7d9b3c,2,1,52.9021254,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,2.894532507510891,2022-12-19,2022-12-19
0x34bfcc9f757cf422dab815aaf52c6faf7ccb863a,7,2,4.9,0xb003e75f7e0b5365e814302192e99b4ee08c0ded,0.9507125454740504,2022-12-25,2023-01-15
0x3d055ca151d2778b5ee6bcbce305208fbe0512f1,1,1,7.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.1132601300665592,2022-12-15,2022-12-15
0x56b04d40a8b15b5ec6784e167917b8f94b9ddbfd,2,1,6.23031229,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.216068132182309,2022-12-26,2022-12-26
0x97f22bb02af2b87f140a7f934731e15030ffb916,3,1,94.3,0x180a9c0819f4aaa9e58a338adbe2703be8b167a0,0.921267355561734,2022-12-19,2022-12-19
0xdbc2ac24c0cc2f8dd3b6c4ade034831f227bd330,2,1,9.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,5.886579106399665,2023-01-01,2023-01-01
0xfae4edf487bf2686b354b830e165274fb28efa77,2,2,9.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,5.953545019855583,2022-12-15,2022-12-16
0x5d653a37c306514c1e59a537f488ba06d37e3773,199,47,0.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.1764645659960364,2022-06-17,2022-12-31
0x84a75c2c35d30c2eac33f8e67a3984394a784c23,2,1,11.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.8905463089994556,2023-01-01,2023-01-01
0xfec5b1910b20d826f500ff5199c08c3947565b04,1,1,16.75,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.3602681868166864,2022-12-31,2022-12-31
